ID_subjsess,ID_subj,ID_sess,ID_sex,ID_agegroup,ID_bdate,ID_tdate,ID_race,ID_ethnicity,ID_weight1,ID_weight2,ID_height1,ID_height2,ID_rightleg1,ID_rightleg2,ID_leftleg1,ID_leftleg2,ID_locomotor,onset,offset,task_ordinal,task_task,computervision_ordinal,computervision_videopreset,usedata_ordinal,usedata_playdata,object1_ordinal,object1_obj,object1_action_state_ordinal,object1_action_state_obj,object1_action_state_action,object1_action_state_noise,object1_action_state_detach,object1_action_state_reattach,object1_action_state_takeout,object1_action_state_putin,object1_action_state_popup,object1_action_state_hidden,object1_action_state_open,object1_action_state_close,object2_ordinal,object2_obj,object2_action_state_ordinal,object2_action_state_obj,object2_action_state_action,object2_action_state_noise,object2_action_state_detach,object2_action_state_reattach,object2_action_state_takeout,object2_action_state_putin,object2_action_state_popup,object2_action_state_hidden,object2_action_state_open,object2_action_state_close
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,152626,760988,1,p,1,p,1,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,760988,874820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,874820,879308,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,879308,879309,2,r,2,r,2,r,1,r,1,r,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,879309,880328,2,r,2,r,2,r,1,r,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,880328,880329,2,r,2,r,2,r,1,r,2,r,s,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,880329,883218,2,r,2,r,2,r,1,r,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,883218,883219,2,r,2,r,2,r,1,r,3,r,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,883219,884374,2,r,2,r,2,r,1,r,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,884374,884375,2,r,2,r,2,r,1,r,4,r,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,884375,886890,2,r,2,r,2,r,1,r,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,886890,886891,2,r,2,r,2,r,1,r,5,r,s,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,886891,891174,2,r,2,r,2,r,1,r,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,891174,891175,2,r,2,r,2,r,1,r,6,r,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,891175,898824,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,898824,898825,2,r,2,r,2,r,2,f,7,f,t,,,,,,y,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,898825,908344,2,r,2,r,2,r,2,f,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,908344,908345,2,r,2,r,2,r,2,f,8,f,pu,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,908345,912424,2,r,2,r,2,r,2,f,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,912424,912425,2,r,2,r,2,r,2,f,9,f,t,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,912425,932009,2,r,2,r,2,r,2,f,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,932009,946832,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,946832,946833,2,r,2,r,2,r,3,cu,10,cu,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,946833,947648,2,r,2,r,2,r,3,cu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,947648,947649,2,r,2,r,2,r,3,cu,11,cu,c,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,947649,951660,2,r,2,r,2,r,3,cu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,951660,951661,2,r,2,r,2,r,3,cu,12,cu,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,951661,959310,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,959310,959311,2,r,2,r,2,r,4,cu,13,cu,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,959311,959514,2,r,2,r,2,r,4,cu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,959514,959515,2,r,2,r,2,r,4,cu,14,cu,c,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,959515,965600,2,r,2,r,2,r,4,cu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,965600,965601,2,r,2,r,2,r,4,cu,15,cu,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,965601,973386,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,973386,973387,2,r,2,r,2,r,5,cu,16,cu,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,973387,974950,2,r,2,r,2,r,5,cu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,974950,974951,2,r,2,r,2,r,5,cu,17,cu,c,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,974951,976888,2,r,2,r,2,r,5,cu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,976888,976889,2,r,2,r,2,r,5,cu,18,cu,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,976889,980016,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,980016,980017,2,r,2,r,2,r,6,cu,19,cu,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,980017,980696,2,r,2,r,2,r,6,cu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,980696,980697,2,r,2,r,2,r,6,cu,20,cu,c,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,980697,985490,2,r,2,r,2,r,6,cu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,985490,985491,2,r,2,r,2,r,6,cu,21,cu,i,,,,,y,,,,,1,bu,1,bu,,,,,,y,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,985491,990998,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,990998,990999,2,r,2,r,2,r,7,bu,22,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,990999,991372,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,991372,991373,2,r,2,r,2,r,7,bu,23,bu,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,991373,992290,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,992290,992291,2,r,2,r,2,r,7,bu,24,bu,c,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,992291,994467,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,994467,994468,2,r,2,r,2,r,7,bu,25,bu,h,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,994468,997084,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,997084,997085,2,r,2,r,2,r,7,bu,26,bu,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,997085,1001844,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1001844,1001845,2,r,2,r,2,r,7,bu,27,bu,c,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1001845,1009495,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1009495,1009496,2,r,2,r,2,r,7,bu,28,bu,h,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1009496,1012554,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1012554,1012555,2,r,2,r,2,r,7,bu,29,bu,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1012555,1015036,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1015036,1015037,2,r,2,r,2,r,7,bu,30,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1015037,1015478,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1015478,1015479,2,r,2,r,2,r,7,bu,31,bu,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1015479,1018844,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1018844,1018845,2,r,2,r,2,r,7,bu,32,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1018845,1020918,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1020918,1020919,2,r,2,r,2,r,7,bu,33,bu,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1020919,1023808,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1023808,1023809,2,r,2,r,2,r,7,bu,34,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1023809,1024216,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1024216,1024217,2,r,2,r,2,r,7,bu,35,bu,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1024217,1027378,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1027378,1027379,2,r,2,r,2,r,8,bu,36,bu,,,,,y,,,,,,2,cu,2,cu,o,,,,y,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1027379,1027990,2,r,2,r,2,r,,,,,,,,,,,,,,,2,cu,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1027990,1027991,2,r,2,r,2,r,,,,,,,,,,,,,,,2,cu,3,cu,th,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1027991,1029282,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1029282,1029283,2,r,2,r,2,r,9,bu,37,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1029283,1029690,2,r,2,r,2,r,9,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1029690,1029691,2,r,2,r,2,r,9,bu,38,bu,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1029691,1031084,2,r,2,r,2,r,9,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1031084,1031085,2,r,2,r,2,r,9,bu,39,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1031085,1031458,2,r,2,r,2,r,9,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1031458,1031459,2,r,2,r,2,r,9,bu,40,bu,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1031459,1035674,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1035674,1035675,2,r,2,r,2,r,10,bu,41,bu,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1035675,1036184,2,r,2,r,2,r,10,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1036184,1036185,2,r,2,r,2,r,10,bu,42,bu,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1036185,1039176,2,r,2,r,2,r,10,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1039176,1039177,2,r,2,r,2,r,10,bu,43,bu,pu,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1039177,1049036,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1049036,1049037,2,r,2,r,2,r,11,bu,44,bu,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1049037,1049580,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1049580,1049581,2,r,2,r,2,r,11,bu,45,bu,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1049581,1051110,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1051110,1051111,2,r,2,r,2,r,11,bu,46,bu,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1051111,1056278,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1056278,1056279,2,r,2,r,2,r,12,rb,47,rb,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1056279,1059236,2,r,2,r,2,r,12,rb,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1059236,1059237,2,r,2,r,2,r,12,rb,48,rb,c,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1059237,1060868,2,r,2,r,2,r,12,rb,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1060868,1060869,2,r,2,r,2,r,12,rb,49,rb,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1060869,1073006,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1073006,1073007,2,r,2,r,2,r,13,a,50,a,t,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1073007,1104457,2,r,2,r,2,r,13,a,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1104457,1112888,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1112888,1112889,2,r,2,r,2,r,14,pb,51,pb,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1112889,1113398,2,r,2,r,2,r,14,pb,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1113398,1113399,2,r,2,r,2,r,14,pb,52,pb,c,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1113399,1117002,2,r,2,r,2,r,14,pb,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1117002,1117003,2,r,2,r,2,r,14,pb,53,pb,th,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1117003,1123564,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1123564,1123565,2,r,2,r,2,r,15,pb,54,pb,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1123565,1124073,2,r,2,r,2,r,15,pb,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1124073,1124074,2,r,2,r,2,r,15,pb,55,pb,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1124074,1138388,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1138388,1138389,2,r,2,r,2,r,16,p,56,p,t,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1138389,1149200,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1149200,1149201,2,r,2,r,2,r,16,p,57,p,t,y,,,,,,,y,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1149201,1153824,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1153824,1153825,2,r,2,r,2,r,16,p,58,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1153825,1153826,2,r,2,r,2,r,16,p,59,p,h,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1153826,1156952,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1156952,1156953,2,r,2,r,2,r,16,p,60,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
