ID_subjsess,ID_subj,ID_sess,ID_sex,ID_agegroup,ID_bdate,ID_tdate,ID_race,ID_ethnicity,ID_weight1,ID_weight2,ID_height1,ID_height2,ID_rightleg1,ID_rightleg2,ID_leftleg1,ID_leftleg2,ID_locomotor,onset,offset,task_ordinal,task_task,computervision_ordinal,computervision_videopreset,usedata_ordinal,usedata_playdata,object1_clean_ordinal,object1_clean_obj,object1_action_state_clean_dur_actstateord,object1_action_state_clean_dur_hands,object1_action_state_clean_dur_mouth,object1_action_state_clean_dur_feet,object1_action_state_clean_dur_wholebody,object1_action_state_clean_dur_object,object1_action_state_clean_dur_action,object1_action_state_clean_dur_noise,object1_action_state_clean_dur_detach,object1_action_state_clean_dur_reattach,object1_action_state_clean_dur_takeout,object1_action_state_clean_dur_putin,object1_action_state_clean_dur_popup,object1_action_state_clean_dur_hidden,object1_action_state_clean_dur_open,object1_action_state_clean_dur_close,object1_action_state_clean_dur_flipped,object1_action_state_clean_point_actstateord,object1_action_state_clean_point_hands,object1_action_state_clean_point_mouth,object1_action_state_clean_point_feet,object1_action_state_clean_point_wholebody,object1_action_state_clean_point_object,object1_action_state_clean_point_action,object1_action_state_clean_point_noise,object1_action_state_clean_point_detach,object1_action_state_clean_point_reattach,object1_action_state_clean_point_takeout,object1_action_state_clean_point_putin,object1_action_state_clean_point_popup,object1_action_state_clean_point_hidden,object1_action_state_clean_point_open,object1_action_state_clean_point_close,object1_action_state_clean_point_flipped,object2_clean_ordinal,object2_clean_obj,object2_action_state_clean_dur_actstateord,object2_action_state_clean_dur_hands,object2_action_state_clean_dur_mouth,object2_action_state_clean_dur_feet,object2_action_state_clean_dur_wholebody,object2_action_state_clean_dur_object,object2_action_state_clean_dur_action,object2_action_state_clean_dur_noise,object2_action_state_clean_dur_detach,object2_action_state_clean_dur_reattach,object2_action_state_clean_dur_takeout,object2_action_state_clean_dur_putin,object2_action_state_clean_dur_popup,object2_action_state_clean_dur_hidden,object2_action_state_clean_dur_open,object2_action_state_clean_dur_close,object2_action_state_clean_dur_flipped,object2_action_state_clean_point_actstateord,object2_action_state_clean_point_hands,object2_action_state_clean_point_mouth,object2_action_state_clean_point_feet,object2_action_state_clean_point_wholebody,object2_action_state_clean_point_object,object2_action_state_clean_point_action,object2_action_state_clean_point_noise,object2_action_state_clean_point_detach,object2_action_state_clean_point_reattach,object2_action_state_clean_point_takeout,object2_action_state_clean_point_putin,object2_action_state_clean_point_popup,object2_action_state_clean_point_hidden,object2_action_state_clean_point_open,object2_action_state_clean_point_close,object2_action_state_clean_point_flipped,object3_clean_ordinal,object3_clean_obj,object3_action_state_clean_dur_actstateord,object3_action_state_clean_dur_hands,object3_action_state_clean_dur_mouth,object3_action_state_clean_dur_feet,object3_action_state_clean_dur_wholebody,object3_action_state_clean_dur_object,object3_action_state_clean_dur_action,object3_action_state_clean_dur_noise,object3_action_state_clean_dur_detach,object3_action_state_clean_dur_reattach,object3_action_state_clean_dur_takeout,object3_action_state_clean_dur_putin,object3_action_state_clean_dur_popup,object3_action_state_clean_dur_hidden,object3_action_state_clean_dur_open,object3_action_state_clean_dur_close,object3_action_state_clean_dur_flipped,object3_action_state_clean_point_actstateord,object3_action_state_clean_point_hands,object3_action_state_clean_point_mouth,object3_action_state_clean_point_feet,object3_action_state_clean_point_wholebody,object3_action_state_clean_point_object,object3_action_state_clean_point_action,object3_action_state_clean_point_noise,object3_action_state_clean_point_detach,object3_action_state_clean_point_reattach,object3_action_state_clean_point_takeout,object3_action_state_clean_point_putin,object3_action_state_clean_point_popup,object3_action_state_clean_point_hidden,object3_action_state_clean_point_open,object3_action_state_clean_point_close,object3_action_state_clean_point_flipped
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1003715,1015070,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1015070,1015071,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,18,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1015071,1017041,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1017041,1017042,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,19,y,.,.,.,.,o,.,.,.,y,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1017042,1017348,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1017348,1017349,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,112,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1017349,1020747,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1020747,1020748,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,20,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1020748,1022958,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1022958,1022959,2,r,2,r,2,r,7,bu,,,,,,,,,,,,,,,,,,21,.,.,y,.,.,k,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1022959,1026834,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1026834,1026903,2,r,2,r,2,r,8,bu,22,.,.,y,.,.,k,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1026903,1030336,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1030336,1035199,2,r,2,r,2,r,9,t,23,y,.,.,.,.,t,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1035199,1043222,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1043222,1043223,2,r,2,r,2,r,10,b,,,,,,,,,,,,,,,,,,24,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1043223,1043494,2,r,2,r,2,r,10,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1043494,1043495,2,r,2,r,2,r,10,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,112,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1043495,1049682,2,r,2,r,2,r,10,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1049682,1049683,2,r,2,r,2,r,10,b,,,,,,,,,,,,,,,,,,25,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1049683,1052368,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1052368,1052369,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,112,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1052369,1053014,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1053014,1053015,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,112,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1053015,1056448,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1056448,1056449,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,112,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1056449,1058284,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1058284,1058285,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,112,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1058285,1058590,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1058590,1058591,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,112,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1058591,1062058,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1062058,1062229,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,112,.,.,y,.,.,k,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1062229,1064336,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1064336,1064337,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,26,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1064337,1065730,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1065730,1074469,2,r,2,r,2,r,11,bu,27,y,.,.,.,.,s,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1074469,1076474,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1076474,1076475,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,28,y,.,.,.,.,d,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1076475,1077630,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1077630,1077631,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,29,y,.,.,.,.,o,.,.,.,y,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1077631,1078310,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1078310,1078311,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,30,y,.,.,.,.,th,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1078311,1080724,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1080724,1080725,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,31,y,.,.,.,.,o,.,.,.,y,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1080725,1081370,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1081370,1081371,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,32,y,.,.,.,.,th,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1081371,1087014,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1087014,1087015,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,33,y,.,.,.,.,o,.,.,.,y,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1087015,1087490,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1087490,1087491,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,34,y,.,.,.,.,th,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1087491,1091230,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1091230,1091231,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,35,y,.,.,.,.,o,.,.,.,y,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1091231,1091876,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1091876,1091877,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,36,y,.,.,.,.,th,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1091877,1095072,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1095072,1095073,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,37,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1095073,1095310,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1095310,1095311,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,38,y,.,.,.,.,th,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1095311,1097418,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1097418,1097419,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,39,y,.,.,.,.,p,.,.,.,.,.,.,.,.,.,.,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_04,18,04,m,15,09/02/21,12/09/22,w,n,11.56,11.58,81.3,80.8,35.5,.,35.5,.,w,1097419,1097622,2,r,2,r,2,r,11,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
